"Eco_Ctrl1"	"Eco_Ctrl2"	"Eco_Exp1"	"Eco_Exp2"
"b1726"	1.02458836531343	2.67184848809892	2.55577241698509	2.06961277083104
"b1727"	0	0	2.55577241698509	4.13922554166207
"b1728"	0	0	0	0
"b1729"	18.4425905756417	34.7340303452859	23.3214233049889	32.0789979478811
"b1730"	0	0	0.319471552123136	0
"b1731"	1.02458836531343	2.67184848809892	0.319471552123136	2.06961277083104
"b1732"	6.14753019188058	10.6873939523957	0.638943104246272	0
"b1733"	1.02458836531343	2.67184848809892	2.23630086486195	1.03480638541552
"b1734"	1.02458836531343	0	0.638943104246272	0
"b1735"	0	0	0.319471552123136	0
"b1736"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b1737"	0	0	0	0
"b1738"	0	2.67184848809892	0.638943104246272	0
"b1739"	11.2704720184477	0	4.15313017760077	4.13922554166207
"b1740"	4.09835346125372	10.6873939523957	2.23630086486195	6.20883831249311
"b1741"	0	0	0.958414656369409	1.03480638541552
"b1742"	0	0	0.319471552123136	0
"b1743"	0	0	0	1.03480638541552
"b1744"	0	0	0.638943104246272	0
"b1745"	0	0	0	0
"b1746"	4.09835346125372	0	1.27788620849254	1.03480638541552
"b1747"	1.02458836531343	0	0	0
"b1748"	4.09835346125372	0	1.91682931273882	5.17403192707759
"b1749"	3.07376509594029	0	3.19471552123136	4.13922554166207
"b1750"	0	0	0	0
"b1751"	0	0	0	0
"b1752"	0	0	0.638943104246272	0
"b1753"	1.02458836531343	0	0.319471552123136	0
"b1754"	0	0	0.958414656369409	2.06961277083104
"b1755"	0	0	0	0
"b1756"	1.02458836531343	0	0	0
"b1757"	0	2.67184848809892	0.319471552123136	0
"b1758"	0	2.67184848809892	0.958414656369409	0
"b1759"	0	0	0.319471552123136	0
"b1760"	0	0	0	0
"b1761"	11.2704720184477	13.3592424404946	13.7372767412949	14.4872893958173
"b1762"	0	0	0	0
"b1763"	1.02458836531343	2.67184848809892	0	0
"b1764"	3.07376509594029	5.34369697619783	3.5141870733545	3.10441915624655
"b1765"	1.02458836531343	2.67184848809892	1.27788620849254	4.13922554166207
"b1766"	2.04917673062686	8.01554546429675	6.38943104246272	4.13922554166207
"b1767"	0	0	2.23630086486195	1.03480638541552
"b1768"	1.02458836531343	0	0.638943104246272	0
"b1769"	0	0	0	1.03480638541552
"b1770"	0	2.67184848809892	0.319471552123136	0
"b1771"	0	0	0.958414656369409	0
"b1772"	0	0	0	0
"b1773"	0	0	0	0
"b1774"	0	0	0	0
"b1775"	0	0	0	0
"b1776"	0	0	0	0
"b1777"	3.07376509594029	2.67184848809892	2.87524396910823	3.10441915624655
"b1778"	8.19670692250744	2.67184848809892	15.0151629497874	9.31325746873966
"b1779"	96.3113063394625	74.8117576667696	120.760246702546	102.445832156136
"b1780"	0	0	0	1.03480638541552
"b1781"	1.02458836531343	0	1.27788620849254	0
"b1782"	23.5655324022089	24.0466363928902	23.0019517528658	18.6265149374793
"b1783"	11.2704720184477	10.6873939523957	0.638943104246272	0
"b1784"	1.02458836531343	0	0	0
"b1785"	0	0	0	0
"b1786"	2.04917673062686	0	0.319471552123136	1.03480638541552
"b1787"	1.02458836531343	0	3.5141870733545	3.10441915624655
"b1788"	0	0	0	0
"b1789"	0	2.67184848809892	0.958414656369409	0
"b1790"	0	0	0.319471552123136	0
"b1791"	1.02458836531343	0	0.319471552123136	0
"b1792"	3.07376509594029	2.67184848809892	0.958414656369409	2.06961277083104
"b1793"	0	0	0	1.03480638541552
"b1794"	2.04917673062686	13.3592424404946	3.19471552123136	3.10441915624655
"b1795"	6.14753019188058	5.34369697619783	0.638943104246272	1.03480638541552
"b1796"	0	5.34369697619783	0.958414656369409	2.06961277083104
"b1797"	1.02458836531343	2.67184848809892	1.59735776061568	3.10441915624655
"b1798"	0	0	0	0
"b1799"	0	0	0	1.03480638541552
"b1800"	0	0	0.638943104246272	2.06961277083104
"b1801"	0	0	0	0
"b1802"	0	0	0	0
"b1803"	0	0	0	0
"b1804"	5.12294182656715	2.67184848809892	5.75048793821645	8.27845108332414
"b1805"	2.04917673062686	2.67184848809892	0.319471552123136	5.17403192707759
"b1806"	2.04917673062686	5.34369697619783	4.79207328184704	3.10441915624655
"b1807"	4.09835346125372	0	3.19471552123136	3.10441915624655
"b1808"	0	0	1.27788620849254	4.13922554166207
"b1809"	3.07376509594029	0	2.23630086486195	5.17403192707759
"b1810"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b1811"	0	0	1.27788620849254	1.03480638541552
"b1812"	0	0	2.55577241698509	1.03480638541552
"b1813"	2.04917673062686	2.67184848809892	1.27788620849254	1.03480638541552
"b1814"	10.2458836531343	8.01554546429675	16.9319922625262	18.6265149374793
"b1815"	0	0	0	0
"b1816"	5.12294182656715	0	4.15313017760077	2.06961277083104
"b1817"	8.19670692250744	2.67184848809892	4.47260172972391	8.27845108332414
"b1818"	1.02458836531343	5.34369697619783	3.5141870733545	4.13922554166207
"b1819"	10.2458836531343	18.7029394166924	6.38943104246272	9.31325746873966
"b1820"	0	0	0.319471552123136	0
"b1821"	0	0	0.319471552123136	0
"b1822"	0	0	1.91682931273882	1.03480638541552
"b1823"	8.19670692250744	13.3592424404946	7.66731725095527	11.3828702395707
"b1824"	2.04917673062686	5.34369697619783	5.43101638609332	2.06961277083104
"b1825"	3.07376509594029	0	6.06995949033959	2.06961277083104
"b1826"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b1827"	5.12294182656715	8.01554546429675	5.43101638609332	7.24364469790863
"b1828"	0	0	0	0
"b1829"	14.344237114388	13.3592424404946	28.4329681389591	27.939772406219
"b1830"	15.3688254797015	13.3592424404946	17.5709353667725	21.7309340937259
"b1831"	18.4425905756417	13.3592424404946	27.1550819304666	30.00938517705
"b1832"	3.07376509594029	2.67184848809892	3.5141870733545	0
"b1833"	0	0	1.59735776061568	0
"b1834"	2.04917673062686	5.34369697619783	1.91682931273882	0
"b1835"	0	0	0.638943104246272	1.03480638541552
"b1836"	2.04917673062686	0	0.319471552123136	0
"b1837"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b1838"	0	0	0.319471552123136	0
"b1839"	0	0	0.638943104246272	1.03480638541552
"b1840"	3.07376509594029	0	3.19471552123136	2.06961277083104
"b1841"	0	2.67184848809892	3.5141870733545	3.10441915624655
"b1842"	0	0	3.19471552123136	2.06961277083104
"b1843"	0	0	0.319471552123136	1.03480638541552
"b1844"	6.14753019188058	8.01554546429675	4.47260172972391	3.10441915624655
"b1845"	0	2.67184848809892	0	0
"b1846"	0	0	1.59735776061568	2.06961277083104
"b1847"	7.17211855719401	13.3592424404946	5.11154483397018	3.10441915624655
"b1848"	8.19670692250744	13.3592424404946	3.5141870733545	1.03480638541552
"b1849"	9.22129528782087	13.3592424404946	8.30626035520154	7.24364469790863
"b1850"	7.17211855719401	10.6873939523957	10.8620327721866	7.24364469790863
"b1851"	10.2458836531343	8.01554546429675	6.06995949033959	12.4176766249862
"b1852"	7.17211855719401	16.0310909285935	11.820447428556	9.31325746873966
"b1853"	1.02458836531343	0	1.91682931273882	1.03480638541552
"b1854"	6.14753019188058	10.6873939523957	9.90361811581722	7.24364469790863
"b1855"	2.04917673062686	2.67184848809892	2.23630086486195	4.13922554166207
"b1856"	2.04917673062686	0	2.55577241698509	5.17403192707759
"b1857"	2.04917673062686	2.67184848809892	3.5141870733545	1.03480638541552
"b1858"	5.12294182656715	5.34369697619783	2.87524396910823	1.03480638541552
"b1859"	3.07376509594029	2.67184848809892	0.958414656369409	0
"b1860"	4.09835346125372	2.67184848809892	2.55577241698509	5.17403192707759
"b1861"	7.17211855719401	5.34369697619783	3.83365862547763	8.27845108332414
"b1862"	0	0	0	0
"b1863"	4.09835346125372	8.01554546429675	2.87524396910823	2.06961277083104
"b1864"	6.14753019188058	5.34369697619783	4.15313017760077	4.13922554166207
"b1865"	5.12294182656715	8.01554546429675	2.23630086486195	1.03480638541552
"b1866"	50.2048299003581	26.7184848809892	31.9471552123136	38.2878362603742
"b1867"	2.04917673062686	0	0.958414656369409	1.03480638541552
"b1868"	0	0	0.319471552123136	0
"b1869"	0	2.67184848809892	0.958414656369409	3.10441915624655
"b1870"	2.04917673062686	2.67184848809892	1.59735776061568	4.13922554166207
"b1871"	3.07376509594029	5.34369697619783	2.23630086486195	2.06961277083104
"b1872"	1.02458836531343	0	0.638943104246272	1.03480638541552
"b1873"	0	0	0	0
"b1874"	3.07376509594029	2.67184848809892	3.19471552123136	0
"b1875"	10.2458836531343	0	3.83365862547763	5.17403192707759
"b1876"	49.1802415350447	10.6873939523957	40.8923586717614	35.1834171041276
"b1877"	0	0	0	0
"b1878"	0	0	0	0
"b1879"	0	2.67184848809892	0	0
"b1880"	1.02458836531343	0	0	0
"b1881"	0	0	0	0
"b1882"	0	0	0	0
"b1883"	0	0	0	0
"b1884"	0	0	0	0
"b1885"	0	0	0	0
"b1886"	0	0	0	0
"b1887"	0	0	0	0
"b1888"	0	0	0	0
"b1889"	0	0	0	0
"b1890"	0	0	0	0
"b1891"	0	0	0	0
"b1892"	0	2.67184848809892	0	0
"b1893"	1.02458836531343	0	0	0
"b1894"	1.02458836531343	0	0	0
"b1895"	0	0	0	0
"b1896"	2.04917673062686	0	1.59735776061568	5.17403192707759
"b1897"	1.02458836531343	0	0.319471552123136	2.06961277083104
"b1900"	0	0	0	0
"b1901"	0	0	0	0
"b1902"	0	0	0.638943104246272	0
"b1904"	0	0	0	0
"b1905"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b1906"	0	0	0	0
"b1907"	0	0	0.638943104246272	2.06961277083104
"b1908"	4.09835346125372	5.34369697619783	11.5009758764329	16.5569021666483
"b1912"	0	0	1.91682931273882	4.13922554166207
"b1913"	0	2.67184848809892	0.958414656369409	0
"b1914"	2.04917673062686	0	5.11154483397018	0
"b1915"	0	0	1.27788620849254	1.03480638541552
"b1916"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b1917"	0	5.34369697619783	1.27788620849254	0
"b1918"	1.02458836531343	0	0	0
"b1919"	2.04917673062686	5.34369697619783	0.638943104246272	1.03480638541552
"b1920"	11.2704720184477	10.6873939523957	1.27788620849254	0
"b1921"	0	0	0	0
"b1922"	0	0	0	0
"b1923"	1.02458836531343	2.67184848809892	0	1.03480638541552
"b1924"	0	0	0	0
"b1925"	0	0	0	0
"b1926"	0	0	0	0
"b1927"	2.04917673062686	2.67184848809892	0	1.03480638541552
"b1928"	6.14753019188058	16.0310909285935	0.958414656369409	0
"b1929"	4.09835346125372	8.01554546429675	0.319471552123136	1.03480638541552
"b1930"	0	0	0	0
"b1931"	0	0	0	0
"b1932"	0	0	0	0
"b1936"	0	0	0	0
"b1937"	0	0	0	0
"b1938"	0	0	0	0
"b1939"	0	0	0	0
"b1940"	0	0	0	0
"b1941"	0	0	0	0
"b1942"	0	0	0	0
"b1943"	0	0	0	0
"b1944"	0	0	0	0
"b1945"	0	0	0.319471552123136	0
"b1946"	0	0	0	0
"b1947"	0	0	0	0
"b1948"	0	0	0	0
"b1949"	0	0	0	0
"b1950"	0	0	0	0
"b1951"	0	0	7.34784569883213	1.03480638541552
"b1952"	0	5.34369697619783	0.638943104246272	2.06961277083104
"b1953"	0	2.67184848809892	0.319471552123136	0
"b1955"	0	0	0	0
"b1956"	0	0	0	0
"b1957"	1.02458836531343	5.34369697619783	0	0
"b1958"	2.04917673062686	5.34369697619783	3.19471552123136	5.17403192707759
"b1959"	0	0	0	0
"b1960"	1.02458836531343	0	0.319471552123136	0
"b1961"	0	5.34369697619783	1.91682931273882	0
"b1962"	1.02458836531343	5.34369697619783	3.83365862547763	6.20883831249311
"b1963"	2.04917673062686	0	0.958414656369409	2.06961277083104
"b1967"	3.07376509594029	0	3.5141870733545	3.10441915624655
"b1968"	0	0	0	0
"b1969"	0	0	0.319471552123136	0
"b1970"	0	0	0	0
"b1971"	0	2.67184848809892	1.91682931273882	1.03480638541552
"b1972"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b1973"	0	0	0	0
"b1974"	0	0	0	0
"b1976"	2.04917673062686	5.34369697619783	3.83365862547763	2.06961277083104
"b1978"	0	0	1.59735776061568	0
"b1981"	17.4180022103283	16.0310909285935	6.38943104246272	14.4872893958173
"b1982"	3.07376509594029	0	4.15313017760077	3.10441915624655
"b1983"	0	0	1.59735776061568	0
"b1985"	0	0	0.319471552123136	0
"b1987"	1.02458836531343	0	1.27788620849254	5.17403192707759
"b1988"	0	0	0	0
"b1990"	1.02458836531343	0	1.27788620849254	0
"b1991"	1.02458836531343	2.67184848809892	2.55577241698509	4.13922554166207
"b1992"	3.07376509594029	2.67184848809892	4.79207328184704	10.3480638541552
"b1993"	1.02458836531343	0	2.55577241698509	2.06961277083104
"b1994"	1.02458836531343	0	0	0
"b1996"	0	0	0	0
"b1997"	0	0	0	0
"b1999"	1.02458836531343	0	0	0
"b2000"	3.07376509594029	2.67184848809892	0	0
"b2001"	0	0	0	0
"b2002"	0	0	0	0
"b2003"	0	0	0	0
"b2004"	0	0	0	0
"b2005"	0	0	0	0
"b2006"	0	0	0	0
"b2007"	5.12294182656715	8.01554546429675	1.27788620849254	1.03480638541552
"b2008"	1.02458836531343	0	0.319471552123136	0
"b2009"	0	2.67184848809892	0.638943104246272	0
"b2010"	3.07376509594029	0	0.958414656369409	1.03480638541552
"b2011"	0	0	0	0
"b2012"	2.04917673062686	0	2.87524396910823	5.17403192707759
"b2013"	8.19670692250744	16.0310909285935	15.0151629497874	14.4872893958173
"b2014"	15.3688254797015	5.34369697619783	13.0983336370486	10.3480638541552
"b2015"	0	2.67184848809892	1.27788620849254	3.10441915624655
"b2016"	5.12294182656715	8.01554546429675	8.94520345944781	11.3828702395707
"b2017"	2.04917673062686	0	5.11154483397018	2.06961277083104
"b2018"	0	0	0.319471552123136	0
"b2019"	8.19670692250744	8.01554546429675	7.66731725095527	7.24364469790863
"b2020"	10.2458836531343	18.7029394166924	9.26467501157095	9.31325746873966
"b2021"	1.02458836531343	5.34369697619783	2.55577241698509	3.10441915624655
"b2022"	4.09835346125372	0	4.47260172972391	3.10441915624655
"b2023"	5.12294182656715	2.67184848809892	1.27788620849254	4.13922554166207
"b2024"	3.07376509594029	5.34369697619783	3.19471552123136	1.03480638541552
"b2025"	3.07376509594029	0	0.319471552123136	0
"b2026"	2.04917673062686	0	1.27788620849254	1.03480638541552
"b2027"	12.2950603837612	5.34369697619783	24.5993095134815	26.9049660208035
"b2028"	1.02458836531343	0	4.79207328184704	2.06961277083104
"b2029"	20.4917673062686	5.34369697619783	18.848821575265	15.5220957812328
"b2030"	0	2.67184848809892	0	0
"b2032"	0	2.67184848809892	0	0
"b2033"	1.02458836531343	0	0.958414656369409	0
"b2034"	4.09835346125372	5.34369697619783	0.319471552123136	0
"b2035"	2.04917673062686	0	0	0
"b2036"	1.02458836531343	0	1.59735776061568	2.06961277083104
"b2037"	1.02458836531343	0	0.319471552123136	0
"b2038"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b2039"	2.04917673062686	2.67184848809892	0.638943104246272	0
"b2040"	5.12294182656715	13.3592424404946	0.319471552123136	1.03480638541552
"b2041"	7.17211855719401	2.67184848809892	1.27788620849254	1.03480638541552
"b2042"	14.344237114388	18.7029394166924	1.27788620849254	3.10441915624655
"b2043"	0	0	0.319471552123136	0
"b2044"	0	0	0	0
"b2045"	0	0	0	0
"b2046"	0	0	0	0
"b2047"	0	0	0	0
"b2048"	0	0	0	0
"b2049"	0	0	0	0
"b2050"	0	0	0	0
"b2051"	0	0	0	0
"b2052"	0	0	0	0
"b2053"	1.02458836531343	0	0	0
"b2054"	0	0	0	0
"b2055"	0	0	0	0
"b2056"	0	0	0	0
"b2057"	0	0	0	0
"b2058"	0	0	0	0
"b2059"	0	0	0	0
"b2060"	0	0	0	0
"b2061"	0	0	0	0
"b2062"	0	0	0	0
"b2063"	2.04917673062686	0	1.91682931273882	0
"b2064"	5.12294182656715	5.34369697619783	4.15313017760077	2.06961277083104
"b2065"	9.22129528782087	8.01554546429675	6.70890259458586	19.6613213228948
"b2066"	0	0	1.27788620849254	0
"b2067"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b2068"	1.02458836531343	2.67184848809892	0.958414656369409	1.03480638541552
"b2069"	18.4425905756417	18.7029394166924	4.47260172972391	6.20883831249311
"b2070"	0	2.67184848809892	0	0
"b2071"	0	0	0	0
"b2072"	0	0	0.319471552123136	0
"b2073"	0	0	0.958414656369409	1.03480638541552
"b2074"	0	0	0.319471552123136	1.03480638541552
"b2075"	0	0	0.319471552123136	1.03480638541552
"b2076"	0	0	0	0
"b2077"	1.02458836531343	0	0.319471552123136	0
"b2078"	0	2.67184848809892	0	0
"b2079"	2.04917673062686	2.67184848809892	1.59735776061568	5.17403192707759
"b2080"	0	0	0.638943104246272	0
"b2081"	9.22129528782087	10.6873939523957	0.319471552123136	2.06961277083104
"b2082"	0	0	0	0
"b2083"	0	0	0	0
"b2085"	0	0	0	0
"b2086"	0	2.67184848809892	0	0
"b2088"	0	0	0	0
"b2089"	0	0	0	0
"b2091"	1.02458836531343	5.34369697619783	0.319471552123136	0
"b2092"	4.09835346125372	0	0.958414656369409	0
"b2093"	0	0	0.319471552123136	0
"b2094"	0	2.67184848809892	0	0
"b2095"	3.07376509594029	2.67184848809892	1.27788620849254	0
"b2096"	28.6884742287761	37.4058788333848	3.5141870733545	5.17403192707759
"b2097"	12.2950603837612	16.0310909285935	0.638943104246272	2.06961277083104
"b2098"	0	0	0	0
"b2099"	0	0	0.319471552123136	0
"b2100"	1.02458836531343	0	0.319471552123136	0
"b2101"	0	0	0.319471552123136	0
"b2102"	1.02458836531343	0	1.27788620849254	1.03480638541552
"b2103"	11.2704720184477	5.34369697619783	12.1399189806792	19.6613213228948
"b2104"	6.14753019188058	0	8.62573190732468	15.5220957812328
"b2105"	0	0	0.319471552123136	1.03480638541552
"b2106"	0	0	1.27788620849254	1.03480638541552
"b2107"	0	0	1.27788620849254	2.06961277083104
"b2108"	0	0	0	0
"b2109"	0	0	0.319471552123136	0
"b2110"	0	0	0	0
"b2111"	0	0	0	0
"b2112"	0	0	0	0
"b2113"	8.19670692250744	5.34369697619783	13.4178051891717	7.24364469790863
"b2114"	9.22129528782087	18.7029394166924	13.0983336370486	13.4524830104017
"b2115"	0	0	0.319471552123136	1.03480638541552
"b2118"	0	0	0	0
"b2119"	0	0	0	0
"b2120"	0	0	0	0
"b2121"	0	0	0	0
"b2122"	0	0	0	0
"b2123"	0	0	0	0
"b2124"	2.04917673062686	0	0.319471552123136	0
"b2125"	0	5.34369697619783	0	0
"b2126"	0	0	0	1.03480638541552
"b2127"	0	0	0	0
"b2128"	0	0	0	0
"b2129"	0	0	0	0
"b2130"	1.02458836531343	0	0	0
"b2131"	4.09835346125372	5.34369697619783	0.319471552123136	0
"b2132"	4.09835346125372	8.01554546429675	0.638943104246272	1.03480638541552
"b2133"	7.17211855719401	2.67184848809892	0	0
"b2134"	1.02458836531343	0	0	0
"b2135"	2.04917673062686	8.01554546429675	0	0
"b2136"	1.02458836531343	2.67184848809892	0	0
"b2137"	2.04917673062686	0	0.319471552123136	0
"b2139"	0	0	0	0
"b2140"	4.09835346125372	8.01554546429675	0.638943104246272	0
"b2141"	1.02458836531343	0	0	0
"b2142"	4.09835346125372	2.67184848809892	0	0
"b2143"	9.22129528782087	5.34369697619783	0	0
"b2144"	2.04917673062686	0	0	0
"b2145"	2.04917673062686	0	0	0
"b2146"	0	0	0	0
"b2147"	0	0	0	0
"b2148"	0	0	0.319471552123136	0
"b2149"	0	0	0	0
"b2150"	0	0	0.319471552123136	2.06961277083104
"b2151"	4.09835346125372	2.67184848809892	0.319471552123136	0
"b2152"	2.04917673062686	0	1.27788620849254	1.03480638541552
"b2153"	8.19670692250744	2.67184848809892	6.06995949033959	9.31325746873966
"b2154"	0	0	0.958414656369409	1.03480638541552
"b2155"	113.729308549791	96.186545571561	90.0909776987244	65.1928022811776
"b2156"	14.344237114388	10.6873939523957	5.11154483397018	5.17403192707759
"b2157"	3.07376509594029	5.34369697619783	2.23630086486195	3.10441915624655
"b2158"	6.14753019188058	5.34369697619783	9.26467501157095	11.3828702395707
"b2159"	2.04917673062686	0	2.23630086486195	3.10441915624655
"b2160"	0	0	0.319471552123136	0
"b2161"	1.02458836531343	0	0	0
"b2162"	0	0	0	0
"b2163"	0	0	0	0
"b2164"	0	0	0.958414656369409	0
"b2165"	0	0	0	0
"b2166"	0	0	0.319471552123136	0
"b2167"	2.04917673062686	0	1.59735776061568	2.06961277083104
"b2168"	0	0	0.958414656369409	0
"b2169"	5.12294182656715	5.34369697619783	1.27788620849254	2.06961277083104
"b2170"	0	2.67184848809892	1.27788620849254	0
"b2171"	7.17211855719401	2.67184848809892	6.38943104246272	5.17403192707759
"b2172"	1.02458836531343	2.67184848809892	2.55577241698509	1.03480638541552
"b2173"	0	5.34369697619783	0.638943104246272	2.06961277083104
"b2174"	1.02458836531343	0	0.958414656369409	0
"b2175"	9.22129528782087	10.6873939523957	7.34784569883213	3.10441915624655
"b2176"	0	0	0.638943104246272	1.03480638541552
"b2177"	0	0	0.958414656369409	0
"b2178"	0	0	0	0
"b2179"	0	0	0	0
"b2180"	1.02458836531343	0	0	0
"b2181"	12.2950603837612	5.34369697619783	14.6956913976643	19.6613213228948
"b2182"	0	0	0.958414656369409	2.06961277083104
"b2183"	7.17211855719401	5.34369697619783	6.06995949033959	6.20883831249311
"b2184"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b2185"	71.7211855719401	58.7806667381761	108.939799273989	64.1579958957621
"b2186"	14.344237114388	16.0310909285935	14.6956913976643	9.31325746873966
"b2187"	1.02458836531343	5.34369697619783	0.958414656369409	2.06961277083104
"b2188"	3.07376509594029	8.01554546429675	1.59735776061568	4.13922554166207
"b2190"	2.04917673062686	0	0	0
"b2192"	2.04917673062686	0	0	0
"b2193"	1.02458836531343	2.67184848809892	5.75048793821645	4.13922554166207
"b2194"	0	2.67184848809892	0.319471552123136	1.03480638541552
"b2195"	0	0	0.319471552123136	0
"b2196"	0	0	0	0
"b2197"	0	0	0.638943104246272	0
"b2198"	0	0	0.319471552123136	1.03480638541552
"b2199"	2.04917673062686	0	1.27788620849254	3.10441915624655
"b2200"	0	0	0.319471552123136	1.03480638541552
"b2201"	0	0	0.958414656369409	0
"b2202"	0	0	0.958414656369409	0
"b2203"	0	0	0	0
"b2204"	0	0	0	0
"b2205"	0	0	0.319471552123136	1.03480638541552
"b2206"	0	0	0.319471552123136	0
"b2207"	0	0	0.319471552123136	0
"b2208"	0	0	0	0
"b2209"	1.02458836531343	2.67184848809892	1.59735776061568	2.06961277083104
"b2210"	19.4671789409552	18.7029394166924	14.056748293418	19.6613213228948
"b2211"	6.14753019188058	2.67184848809892	10.5425612200635	4.13922554166207
"b2212"	0	0	0.319471552123136	0
"b2213"	0	0	0.319471552123136	0
"b2214"	0	2.67184848809892	0.958414656369409	1.03480638541552
"b2215"	93.2375412435222	72.1399091786707	95.2025225326946	75.5408661353328
"b2216"	4.09835346125372	8.01554546429675	5.43101638609332	2.06961277083104
"b2217"	11.2704720184477	8.01554546429675	13.4178051891717	14.4872893958173
"b2218"	1.02458836531343	2.67184848809892	2.23630086486195	2.06961277083104
"b2219"	0	0	0.319471552123136	0
"b2220"	0	0	0	0
"b2221"	0	0	0	0
"b2222"	0	0	0	0
"b2223"	0	0	0	0
"b2224"	1.02458836531343	0	0	0
"b2225"	0	0	0	0
"b2226"	0	0	0	0
"b2229"	0	0	0	0
"b2230"	0	0	0	0
"b2231"	53.2785949962984	40.0777273214837	58.1438224864108	51.7403192707759
"b2232"	2.04917673062686	2.67184848809892	3.19471552123136	3.10441915624655
"b2233"	2.04917673062686	0	2.23630086486195	1.03480638541552
